# Logfile created on 2026-03-28 23:20:04 +0100 by logger.rb/v1.5.3
2026-03-28 23:20:04 +0100: Memory Usage (437440K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/final_gds.gds
2026-03-28 23:20:04 +0100: Memory Usage (437440K) : Ruby Version for klayout: 3.2.3
2026-03-28 23:20:04 +0100: Memory Usage (462016K) : Loading database to memory is complete.
2026-03-28 23:20:04 +0100: Memory Usage (462016K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_28_22_19_58/final_gds_top_psd.lyrdb
2026-03-28 23:20:04 +0100: Memory Usage (462016K) : Evaluate switches.
2026-03-28 23:20:04 +0100: Memory Usage (462016K) : tables selected: psd
2026-03-28 23:20:04 +0100: Memory Usage (462016K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-28 23:20:04 +0100: Memory Usage (462016K) : deep mode is enabled.
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange0_pin has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange0_text has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange1_drw has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange1_pin has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange1_text has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange2_drw has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange2_pin has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange2_text has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange3_drw has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange3_pin has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange3_text has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange4_drw has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange4_pin has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : exchange4_text has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : isonwell_drw has 0 polygons
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : Total no. of polygons in the design is 2954916
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-03-28 23:20:11 +0100: Memory Usage (477632K) : The following rules values were missing in tech json and default values were used:
2026-03-28 23:20:11 +0100: Memory Usage (477632K) :   - Cnt_c_digibnd
2026-03-28 23:20:11 +0100: Memory Usage (479424K) : Total area of the design is 1210000.0 um^2.
2026-03-28 23:20:11 +0100: Memory Usage (479424K) : The design dimensions are 1100.0 µm * 1100.0 µm.
2026-03-28 23:20:11 +0100: Memory Usage (479424K) : Starting general IHP-SG13G2 derivations.
2026-03-28 23:20:11 +0100: Memory Usage (479424K) : Starting Pwell derivations
2026-03-28 23:20:11 +0100: Memory Usage (485696K) : Starting IHP-SG13G2 DRC rules.
2026-03-28 23:20:11 +0100: Memory Usage (485696K) : Starting 5.10 pSD table
2026-03-28 23:20:11 +0100: Memory Usage (485696K) : KLayout DRC run for tables 'psd' completed in 7.59 seconds
